YEAR,SERIAL,MONTH,HWTFINL,CPSID,ASECFLAG,HFLAG,ASECWTH,PERNUM,WTFINL,CPSIDV,CPSIDP,ASECWT,AGE,POPSTAT,EMPSTAT,LABFORCE
1994,2797,3,,19931206191600,1,,821.53,2,,199312061916021,19931206191602,1185.54,33,1,10,2
1994,2798,3,,19931202268300,1,,810.91,1,,199312022683011,19931202268301,810.91,79,1,30,1
1994,2799,3,,19931200735500,1,,949.46,1,,199312007355011,19931200735501,949.46,39,1,10,2
1994,2799,3,,19931200735500,1,,949.46,2,,199312007355021,19931200735502,949.46,35,1,10,2
1994,2799,3,,19931200735500,1,,949.46,3,,199312007355031,19931200735503,1028.61,10,3,0,0
1994,2799,3,,19931200735500,1,,949.46,4,,199312007355041,19931200735504,995.3,4,3,0,0
1994,2800,3,,19931201557800,1,,934.97,1,,199312015578011,19931201557801,934.97,49,1,10,2
1994,2800,3,,19931201557800,1,,934.97,2,,199312015578021,19931201557802,953.69,24,1,10,2
1994,2800,3,,19931201557800,1,,934.97,3,,199312015578031,19931201557803,953.69,22,1,10,2
1994,2800,3,,19931201557800,1,,934.97,4,,199312015578041,19931201557804,953.69,20,1,10,2
1994,2801,3,,19931206824600,1,,802.16,1,,199312068246011,19931206824601,802.16,64,1,30,1
1994,2801,3,,19931206824600,1,,802.16,2,,199312068246021,19931206824602,802.16,63,1,30,1
1994,2801,3,,19931206824600,1,,802.16,3,,199312068246031,19931206824603,1750.68,44,1,30,1
1994,2801,3,,19931206824600,1,,802.16,4,,199312068246041,19931206824604,1240.35,32,1,10,2
1994,2802,3,,19931201060800,1,,1040.79,1,,199312010608011,19931201060801,1040.79,67,1,30,1
1994,2802,3,,19931201060800,1,,1040.79,2,,199312010608021,19931201060802,978.2,46,1,10,2
1994,2802,3,,19931201060800,1,,1040.79,3,,199312010608031,19931201060803,1017.46,12,3,0,0
1994,2802,3,,19931201060800,1,,1040.79,4,,199312010608041,19931201060804,977.6,12,3,0,0
1994,2803,3,,19931202021300,1,,859.52,1,,199312020213011,19931202021301,859.52,59,1,30,1
1994,2804,3,,19931205500500,1,,1040.79,1,,199312055005011,19931205500501,1040.79,72,1,30,1
1994,2804,3,,19931205500500,1,,1040.79,2,,199312055005021,19931205500502,1040.79,67,1,30,1
1994,2804,3,,19931205500500,1,,1040.79,3,,199312055005031,19931205500503,1354.85,37,1,30,1
1994,2805,3,,19931206143900,1,,993.36,1,,199312061439011,19931206143901,993.36,40,1,10,2
1994,2805,3,,19931206143900,1,,993.36,2,,199312061439021,19931206143902,993.36,38,1,10,2
1994,2805,3,,19931206143900,1,,993.36,3,,199312061439031,19931206143903,1027.34,14,3,0,0
1994,2805,3,,19931206143900,1,,993.36,4,,199312061439041,19931206143904,1076.16,11,3,0,0
1994,2806,3,,19931205491800,1,,876.54,1,,199312054918011,19931205491801,876.54,81,1,30,1
1994,2807,3,,19940302572500,1,,959.19,1,,199403025725011,19940302572501,959.19,47,1,30,1
1994,2807,3,,19940302572500,1,,959.19,2,,199403025725021,19940302572502,1002.04,17,1,30,1
1994,2808,3,,19930301510600,1,,846.47,1,,199303015106011,19930301510601,846.47,71,1,30,1
1994,2808,3,,19930301510600,1,,846.47,2,,199303015106021,19930301510602,846.47,71,1,30,1
1994,2809,3,,19930303832700,1,,904.58,1,,199303038327011,19930303832701,904.58,51,1,10,2
1994,2809,3,,19930303832700,1,,904.58,2,,199303038327031,19930303832703,1130.46,26,1,10,2
1994,2810,3,,19930302534400,1,,959.62,1,,199303025344011,19930302534401,959.62,35,1,10,2
1994,2810,3,,19930302534400,1,,959.62,2,,199303025344021,19930302534402,959.62,35,1,10,2
1994,2810,3,,19930302534400,1,,959.62,3,,199303025344031,19930302534403,864.28,8,3,0,0
1994,2810,3,,19930302534400,1,,959.62,4,,199303025344041,19930302534404,1117.33,6,3,0,0
1994,2812,3,,19930300603400,1,,975.87,1,,199303006034011,19930300603401,975.87,58,1,30,1
1994,2812,3,,19930300603400,1,,975.87,2,,199303006034021,19930300603402,975.87,40,1,10,2
1994,2812,3,,19930300603400,1,,975.87,3,,199303006034051,19930300603405,1129.5,22,1,10,2
1994,2812,3,,19930300603400,1,,975.87,4,,199303006034031,19930300603403,1040.53,16,1,30,1
1994,2812,3,,19930300603400,1,,975.87,5,,199303006034041,19930300603404,938.24,13,3,0,0
1994,2814,3,,19930302450900,1,,862.65,1,,199303024509011,19930302450901,862.65,74,1,30,1
1994,2816,3,,19940302631800,1,,1172.91,1,,199403026318011,19940302631801,1172.91,52,1,10,2
1994,2816,3,,19940302631800,1,,1172.91,2,,199403026318021,19940302631802,1172.91,51,1,10,2
1994,2816,3,,19940302631800,1,,1172.91,3,,199403026318031,19940302631803,1210.98,22,1,10,2
1994,2817,3,,19940302632000,1,,986.58,1,,199403026320011,19940302632001,986.58,46,1,10,2
1994,2817,3,,19940302632000,1,,986.58,2,,199403026320021,19940302632002,986.58,47,1,10,2
1994,2817,3,,19940302632000,1,,986.58,3,,199403026320031,19940302632003,1210.98,21,1,10,2
1994,2818,3,,19940302631900,1,,1172.91,1,,199403026319011,19940302631901,1172.91,49,1,10,2
1994,2818,3,,19940302631900,1,,1172.91,2,,199403026319021,19940302631902,1172.91,50,1,12,2
1994,2818,3,,19940302631900,1,,1172.91,3,,199403026319031,19940302631903,1044.96,25,1,10,2
1994,2819,3,,19940302632700,1,,1007.73,1,,199403026327011,19940302632701,1007.73,63,1,30,1
1994,2819,3,,19940302632700,1,,1007.73,2,,199403026327021,19940302632702,1007.73,58,1,30,1
1994,2819,3,,19940302632700,1,,1007.73,3,,199403026327031,19940302632703,1226.15,29,1,21,2
1994,2819,3,,19940302632700,1,,1007.73,4,,199403026327041,19940302632704,1043.38,23,1,10,2
1994,2819,3,,19940302632700,1,,1007.73,5,,199403026327051,19940302632705,1878.16,64,1,30,1
1994,2820,3,,19940302632600,1,,692.0,1,,199403026326011,19940302632601,692.0,34,1,10,2
1994,2820,3,,19940302632600,1,,692.0,2,,199403026326041,19940302632604,1120.11,14,3,0,0
1994,2820,3,,19940302632600,1,,692.0,3,,199403026326051,19940302632605,569.61,12,3,0,0
1994,2820,3,,19940302632600,1,,692.0,4,,199403026326061,19940302632606,668.36,10,3,0,0
1994,2820,3,,19940302632600,1,,692.0,5,,199403026326071,19940302632607,682.22,2,3,0,0
1994,2820,3,,19940302632600,1,,692.0,6,,199403026326021,19940302632602,655.83,37,1,10,2
1994,2820,3,,19940302632600,1,,692.0,7,,199403026326031,19940302632603,655.83,37,1,10,2
1994,2821,3,,19940302632500,1,,1129.79,1,,199403026325011,19940302632501,1129.79,69,1,30,1
1994,2821,3,,19940302632500,1,,1129.79,2,,199403026325031,19940302632503,984.54,46,1,30,1
1994,2821,3,,19940302632500,1,,1129.79,3,,199403026325041,19940302632504,971.05,40,1,30,1
1994,2821,3,,19940302632500,1,,1129.79,4,,199403026325021,19940302632502,1048.3,28,1,10,2
1994,2822,3,,19940302632400,1,,984.54,1,,199403026324011,19940302632401,984.54,52,1,30,1
1994,2822,3,,19940302632400,1,,984.54,2,,199403026324021,19940302632402,984.54,49,1,10,2
1994,2822,3,,19940302632400,1,,984.54,3,,199403026324031,19940302632403,1043.38,24,1,10,2
1994,2823,3,,19940302632300,1,,1172.91,1,,199403026323011,19940302632301,1172.91,54,1,10,2
1994,2823,3,,19940302632300,1,,1172.91,2,,199403026323021,19940302632302,1172.91,54,1,10,2
1994,2823,3,,19940302632300,1,,1172.91,3,,199403026323031,19940302632303,1045.54,22,1,10,2
1994,2824,3,,19940302632200,1,,1132.13,1,,199403026322011,19940302632201,1132.13,63,1,30,1
1994,2824,3,,19940302632200,1,,1132.13,2,,199403026322021,19940302632202,1132.13,69,1,30,1
1994,2825,3,,19940302632100,1,,1172.91,1,,199403026321011,19940302632101,1172.91,55,1,10,2
1994,2825,3,,19940302632100,1,,1172.91,2,,199403026321021,19940302632102,1172.91,53,1,10,2
1994,2825,3,,19940302632100,1,,1172.91,3,,199403026321031,19940302632103,1045.54,24,1,10,2
1994,2827,3,,19940302738100,1,,1032.82,1,,199403027381011,19940302738101,1032.82,35,1,10,2
1994,2827,3,,19940302738100,1,,1032.82,2,,199403027381021,19940302738102,1032.82,33,1,30,1
1994,2827,3,,19940302738100,1,,1032.82,3,,199403027381031,19940302738103,923.72,5,3,0,0
1994,2827,3,,19940302738100,1,,1032.82,4,,199403027381041,19940302738104,993.09,3,3,0,0
1994,2827,3,,19940302738100,1,,1032.82,5,,199403027381051,19940302738105,1206.14,1,3,0,0
1994,2828,3,,19940302738000,1,,1172.91,1,,199403027380011,19940302738001,1172.91,51,1,10,2
1994,2828,3,,19940302738000,1,,1172.91,2,,199403027380021,19940302738002,1172.91,50,1,30,1
1994,2828,3,,19940302738000,1,,1172.91,3,,199403027380031,19940302738003,1045.54,23,1,10,2
1994,2828,3,,19940302738000,1,,1172.91,4,,199403027380041,19940302738004,1210.98,20,1,21,2
1994,2829,3,,19940302737900,1,,1032.82,1,,199403027379011,19940302737901,1032.82,33,1,12,2
1994,2829,3,,19940302737900,1,,1032.82,2,,199403027379021,19940302737902,1032.82,34,1,12,2
1994,2829,3,,19940302737900,1,,1032.82,3,,199403027379031,19940302737903,1077.22,15,1,30,1
1994,2829,3,,19940302737900,1,,1032.82,4,,199403027379041,19940302737904,973.74,11,3,0,0
1994,2829,3,,19940302737900,1,,1032.82,5,,199403027379051,19940302737905,993.92,6,3,0,0
1994,2829,3,,19940302737900,1,,1032.82,6,,199403027379061,19940302737906,1206.14,1,3,0,0
1994,2829,3,,19940302737900,1,,1032.82,7,,199403027379071,19940302737907,1035.17,0,3,0,0
1994,2830,3,,19930201186200,1,,966.15,1,,199302011862011,19930201186201,966.15,31,1,30,1
1994,2830,3,,19930201186200,1,,966.15,2,,199302011862031,19930201186203,1055.84,11,3,0,0
1994,2830,3,,19930201186200,1,,966.15,3,,199302011862021,19930201186202,1442.52,33,1,10,2
1994,2831,3,,19930200498000,1,,963.88,1,,199302004980011,19930200498001,963.88,31,1,10,2
1994,2831,3,,19930200498000,1,,963.88,2,,199302004980021,19930200498002,963.88,28,1,10,2
1994,2831,3,,19930200498000,1,,963.88,3,,199302004980032,19930200498003,1093.61,4,3,0,0
1994,2831,3,,19930200498000,1,,963.88,4,,199302004980042,19930200498004,939.08,0,3,0,0
1994,2833,3,,19940202638800,1,,1165.82,1,,199402026388011,19940202638801,1165.82,29,1,30,1
1994,2833,3,,19940202638800,1,,1165.82,2,,199402026388021,19940202638802,1165.82,26,1,30,1
1994,2834,3,,19930204681800,1,,954.28,1,,199302046818012,19930204681801,954.28,58,1,10,2
1994,2834,3,,19930204681800,1,,954.28,2,,199302046818021,19930204681802,965.87,27,1,10,2
1994,2834,3,,19930204681800,1,,954.28,3,,199302046818041,19930204681804,1145.5,19,1,21,2
1994,2834,3,,19930204681800,1,,954.28,4,,199302046818061,19930204681806,1382.31,35,1,21,2
1994,2836,3,,19930201874200,1,,1082.49,1,,199302018742011,19930201874201,1082.49,40,1,10,2
1994,2836,3,,19930201874200,1,,1082.49,2,,199302018742021,19930201874202,1082.49,40,1,30,1
1994,2836,3,,19930201874200,1,,1082.49,3,,199302018742031,19930201874203,1028.56,12,3,0,0
1994,2837,3,,19930201477500,1,,966.15,1,,199302014775021,19930201477502,966.15,34,1,10,2
1994,2837,3,,19930201477500,1,,966.15,2,,199302014775031,19930201477503,960.12,5,3,0,0
1994,2838,3,,19930205549000,1,,1124.92,1,,199302055490011,19930205549001,1124.92,59,1,10,2
1994,2838,3,,19930205549000,1,,1124.92,2,,199302055490021,19930205549002,1124.92,65,1,30,1
1994,2839,3,,19930205324300,1,,1084.09,1,,199302053243011,19930205324301,1084.09,70,1,30,1
1994,2840,3,,19930201820800,1,,966.15,1,,199302018208011,19930201820801,966.15,33,1,10,2
1994,2840,3,,19930201820800,1,,966.15,2,,199302018208021,19930201820802,966.15,33,1,10,2
1994,2841,3,,19930205461600,1,,928.34,1,,199302054616011,19930205461601,928.34,67,1,30,1
1994,2841,3,,19930205461600,1,,928.34,2,,199302054616021,19930205461602,928.34,73,1,10,2
1994,2842,3,,0,1,,570.99,1,,0,0,570.99,35,1,10,2
1994,2842,3,,0,1,,570.99,2,,0,0,454.89,13,3,0,0
1994,2842,3,,0,1,,570.99,3,,0,0,461.95,11,3,0,0
1994,2843,3,,0,1,,558.88,1,,0,0,558.88,29,1,21,2
1994,2843,3,,0,1,,558.88,2,,0,0,558.88,30,1,10,2
1994,2843,3,,0,1,,558.88,3,,0,0,587.91,10,3,0,0
1994,2843,3,,0,1,,558.88,4,,0,0,598.11,8,3,0,0
1994,2843,3,,0,1,,558.88,5,,0,0,697.05,1,3,0,0
1994,2844,3,,19930205783700,1,,966.15,1,,199302057837011,19930205783701,966.15,35,1,10,2
1994,2844,3,,19930205783700,1,,966.15,2,,199302057837021,19930205783702,966.15,34,1,10,2
1994,2844,3,,19930205783700,1,,966.15,3,,199302057837031,19930205783703,1055.84,10,3,0,0
1994,2844,3,,19930205783700,1,,966.15,4,,199302057837041,19930205783704,1074.17,8,3,0,0
1994,2844,3,,19930205783700,1,,966.15,5,,199302057837051,19930205783705,1131.07,8,3,0,0
1994,2845,3,,19930202060500,1,,1125.99,1,,199302020605011,19930202060501,1125.99,56,1,10,2
1994,2845,3,,19930202060500,1,,1125.99,2,,199302020605021,19930202060502,1125.99,60,1,30,1
1994,2845,3,,19930202060500,1,,1125.99,3,,199302020605032,19930202060503,969.58,17,1,30,1
1994,2846,3,,19930202906300,1,,1088.04,1,,199302029063011,19930202906301,1088.04,42,1,10,2
1994,2846,3,,19930202906300,1,,1088.04,2,,199302029063021,19930202906302,1088.04,39,1,10,2
1994,2847,3,,19930204770000,1,,966.15,1,,199302047700011,19930204770001,966.15,33,1,10,2
1994,2847,3,,19930204770000,1,,966.15,2,,199302047700021,19930204770002,966.15,43,1,10,2
1994,2848,3,,19940202739700,1,,993.85,1,,199402027397011,19940202739701,993.85,47,1,10,2
1994,2848,3,,19940202739700,1,,993.85,2,,199402027397021,19940202739702,993.85,48,1,10,2
1994,2848,3,,19940202739700,1,,993.85,3,,199402027397031,19940202739703,1180.94,28,1,10,2
1994,2850,3,,19940202739800,1,,1065.3,1,,199402027398011,19940202739801,1065.3,52,1,10,2
1994,2851,3,,19940202740000,1,,1134.7,1,,199402027400011,19940202740001,1134.7,55,1,10,2
1994,2851,3,,19940202740000,1,,1134.7,2,,199402027400021,19940202740002,1134.7,58,1,30,1
1994,2852,3,,19940202634000,1,,993.85,1,,199402026340011,19940202634001,993.85,45,1,10,2
1994,2852,3,,19940202634000,1,,993.85,2,,199402026340021,19940202634002,1342.83,25,1,21,2
1994,2853,3,,19940202634200,1,,1047.47,1,,199402026342011,19940202634201,1047.47,33,1,10,2
1994,2853,3,,19940202634200,1,,1047.47,2,,199402026342021,19940202634202,1162.32,7,3,0,0
1994,2854,3,,19940202634100,1,,993.85,1,,199402026341011,19940202634101,993.85,54,1,10,2
1994,2854,3,,19940202634100,1,,993.85,2,,199402026341021,19940202634102,993.85,47,1,30,1
1994,2854,3,,19940202634100,1,,993.85,3,,199402026341031,19940202634103,1166.94,22,1,10,2
1994,2854,3,,19940202634100,1,,993.85,4,,199402026341041,19940202634104,1013.75,13,3,0,0
1994,2855,3,,19940202634600,1,,1164.53,1,,199402026346011,19940202634601,1164.53,23,1,30,1
1994,2855,3,,19940202634600,1,,1164.53,2,,199402026346021,19940202634602,939.31,6,3,0,0
1994,2855,3,,19940202634600,1,,1164.53,3,,199402026346031,19940202634603,1134.06,2,3,0,0
1994,2856,3,,19940202634500,1,,1045.3,1,,199402026345011,19940202634501,1045.3,34,1,10,2
1994,2856,3,,19940202634500,1,,1045.3,2,,199402026345021,19940202634502,955.56,8,3,0,0
1994,2856,3,,19940202634500,1,,1045.3,3,,199402026345031,19940202634503,1012.16,4,3,0,0
1994,2857,3,,19940202634400,1,,1164.53,1,,199402026344011,19940202634401,1164.53,23,1,30,1
1994,2857,3,,19940202634400,1,,1164.53,2,,199402026344021,19940202634402,1212.5,22,1,10,2
1994,2859,3,,0,1,,467.16,1,,0,0,467.16,29,1,10,2
1994,2859,3,,0,1,,467.16,2,,0,0,875.26,34,1,30,1
1994,2859,3,,0,1,,467.16,3,,0,0,978.1,11,3,0,0
1994,2859,3,,0,1,,467.16,4,,0,0,781.7,8,3,0,0
1994,2859,3,,0,1,,467.16,5,,0,0,518.35,28,1,21,2
1994,2860,3,,19940202634700,1,,951.66,1,,199402026347011,19940202634701,951.66,61,1,21,2
1994,2861,3,,19930101585000,1,,1281.77,1,,199301015850011,19930101585001,1281.77,63,1,10,2
1994,2862,3,,19930102635400,1,,1041.86,1,,199301026354011,19930102635401,1041.86,66,1,30,1
1994,2862,3,,19930102635400,1,,1041.86,2,,199301026354021,19930102635402,1041.86,75,1,30,1
1994,2864,3,,19930104757100,1,,996.74,1,,199301047571011,19930104757101,996.74,69,1,30,1
1994,2864,3,,19930104757100,1,,996.74,2,,199301047571021,19930104757102,996.74,69,1,30,1
1994,2865,3,,19930104481900,1,,1009.93,1,,199301044819011,19930104481901,1009.93,32,1,10,2
1994,2865,3,,19930104481900,1,,1009.93,2,,199301044819021,19930104481902,1009.93,40,1,10,2
1994,2865,3,,19930104481900,1,,1009.93,3,,199301044819031,19930104481903,1121.23,13,3,0,0
1994,2865,3,,19930104481900,1,,1009.93,4,,199301044819041,19930104481904,1121.23,12,3,0,0
1994,2865,3,,19930104481900,1,,1009.93,5,,199301044819052,19930104481905,1338.77,34,1,10,2
1994,2865,3,,19930104481900,1,,1009.93,6,,199301044819071,19930104481907,927.86,64,1,30,1
1994,2865,3,,19930104481900,1,,1009.93,7,,199301044819061,19930104481906,927.86,74,1,30,1
1994,2868,3,,19940302634600,1,,1310.74,1,,199403026346011,19940302634601,1310.74,29,1,30,1
1994,2868,3,,19940302634600,1,,1310.74,2,,199403026346021,19940302634602,961.37,13,3,0,0
1994,2868,3,,19940302634600,1,,1310.74,3,,199403026346031,19940302634603,1197.52,11,3,0,0
1994,2868,3,,19940302634600,1,,1310.74,4,,199403026346041,19940302634604,972.16,5,3,0,0
1994,2869,3,,19930104475000,1,,1191.7,1,,199301044750011,19930104475001,1191.7,58,1,21,2
1994,2869,3,,19930104475000,1,,1191.7,2,,199301044750021,19930104475002,1191.7,62,1,10,2
1994,2869,3,,19930104475000,1,,1191.7,3,,199301044750031,19930104475003,1291.74,30,1,10,2
1994,2869,3,,19930104475000,1,,1191.7,4,,199301044750041,19930104475004,1415.05,24,1,10,2
1994,2870,3,,19930105520700,1,,1122.53,1,,199301055207011,19930105520701,1122.53,48,1,30,1
1994,2870,3,,19930105520700,1,,1122.53,2,,199301055207021,19930105520702,1122.53,44,1,10,2
1994,2870,3,,19930105520700,1,,1122.53,3,,199301055207031,19930105520703,1302.77,17,1,21,2
1994,2870,3,,19930105520700,1,,1122.53,4,,199301055207041,19930105520704,801.27,14,3,0,0
1994,2872,3,,19930103236400,1,,1240.99,1,,199301032364011,19930103236401,1240.99,49,1,30,1
1994,2872,3,,19930103236400,1,,1240.99,2,,199301032364021,19930103236402,1240.99,48,1,10,2
1994,2872,3,,19930103236400,1,,1240.99,3,,199301032364031,19930103236403,1471.99,18,1,10,2
1994,2873,3,,19930100587200,1,,1240.99,1,,199301005872011,19930100587201,1240.99,51,1,10,2
1994,2873,3,,19930100587200,1,,1240.99,2,,199301005872021,19930100587202,1240.99,49,1,10,2
1994,2873,3,,19930100587200,1,,1240.99,3,,199301005872031,19930100587203,1417.99,22,1,30,1
1994,2874,3,,19930102066400,1,,1176.06,1,,199301020664011,19930102066401,1176.06,64,1,30,1
1994,2874,3,,19930102066400,1,,1176.06,2,,199301020664081,19930102066408,1720.5,16,1,10,2
1994,2874,3,,19930102066400,1,,1176.06,3,,199301020664092,19930102066409,978.75,14,3,0,0
1994,2874,3,,19930102066400,1,,1176.06,4,,199301020664021,19930102066402,1274.91,45,1,10,2
1994,2874,3,,19930102066400,1,,1176.06,5,,199301020664031,19930102066403,1274.91,35,1,30,1
1994,2874,3,,19930102066400,1,,1176.06,6,,199301020664061,19930102066406,1023.84,12,3,0,0
1994,2874,3,,19930102066400,1,,1176.06,7,,199301020664071,19930102066407,1335.11,4,3,0,0
1994,2874,3,,19930102066400,1,,1176.06,8,,199301020664041,19930102066404,1641.27,26,1,30,1
1994,2874,3,,19930102066400,1,,1176.06,9,,199301020664051,19930102066405,1358.61,23,1,10,2
1994,2875,3,,19940102618000,1,,989.21,1,,199401026180011,19940102618001,989.21,78,1,30,1
1994,2875,3,,19940102618000,1,,989.21,2,,199401026180021,19940102618002,989.21,87,1,30,1
1994,2876,3,,19940102617900,1,,1011.2,1,,199401026179011,19940102617901,1011.2,81,1,30,1
1994,2877,3,,19940102617400,1,,1130.83,1,,199401026174011,19940102617401,1130.83,68,1,30,1
1994,2878,3,,19940102617500,1,,1022.93,1,,199401026175011,19940102617501,1022.93,30,1,10,2
1994,2878,3,,19940102617500,1,,1022.93,2,,199401026175021,19940102617502,1022.93,30,1,10,2
1994,2878,3,,19940102617500,1,,1022.93,3,,199401026175031,19940102617503,1127.53,0,3,0,0
1994,2879,3,,19940102617600,1,,1106.89,1,,199401026176011,19940102617601,1106.89,23,1,10,2
1994,2879,3,,19940102617600,1,,1106.89,2,,199401026176021,19940102617602,1106.89,22,1,10,2
1994,2880,3,,19940102617800,1,,1033.7,1,,199401026178011,19940102617801,1033.7,39,1,10,2
1994,2880,3,,19940102617800,1,,1033.7,2,,199401026178021,19940102617802,1170.9,14,3,0,0
1994,2881,3,,19940102617700,1,,1008.86,1,,199401026177011,19940102617701,1008.86,29,1,10,2
1994,2882,3,,19940102617300,1,,1013.3,1,,199401026173011,19940102617301,1013.3,83,1,30,1
1994,2883,3,,19921200333300,1,,1162.93,1,,199212003333011,19921200333301,1162.93,35,1,10,2
1994,2883,3,,19921200333300,1,,1162.93,2,,199212003333021,19921200333302,1162.93,29,1,10,2
1994,2883,3,,19921200333300,1,,1162.93,3,,199212003333031,19921200333303,1059.43,5,3,0,0
1994,2883,3,,19921200333300,1,,1162.93,4,,199212003333041,19921200333304,1157.08,1,3,0,0
1994,2884,3,,19931200582300,1,,1069.22,1,,199312005823011,19931200582301,1069.22,45,1,21,2
1994,2884,3,,19931200582300,1,,1069.22,2,,199312005823021,19931200582302,1069.22,46,1,10,2
1994,2885,3,,19931203232100,1,,1143.38,1,,199312032321011,19931203232101,1143.38,31,1,10,2
1994,2885,3,,19931203232100,1,,1143.38,2,,199312032321021,19931203232102,1143.38,33,1,10,2
1994,2885,3,,19931203232100,1,,1143.38,3,,199312032321031,19931203232103,812.8,8,3,0,0
1994,2885,3,,19931203232100,1,,1143.38,4,,199312032321041,19931203232104,1061.63,5,3,0,0
1994,2886,3,,19921205927300,1,,1173.75,1,,199212059273011,19921205927301,1173.75,51,1,30,1
1994,2886,3,,19921205927300,1,,1173.75,2,,199212059273031,19921205927303,1565.17,26,1,10,2
1994,2887,3,,19930100363600,1,,1171.61,1,,199301003636011,19930100363601,1171.61,26,1,10,2
1994,2887,3,,19930100363600,1,,1171.61,2,,199301003636021,19930100363602,1171.61,25,1,10,2
1994,2888,3,,19921203941000,1,,1031.97,1,,199212039410011,19921203941001,1031.97,72,1,30,1
1994,2889,3,,19931202262800,1,,1143.38,1,,199312022628011,19931202262801,1143.38,31,1,10,2
1994,2889,3,,19931202262800,1,,1143.38,2,,199312022628031,19931202262803,1122.62,9,3,0,0
1994,2889,3,,19931202262800,1,,1143.38,3,,199312022628021,19931202262802,1061.63,5,3,0,0
1994,2890,3,,19921205118000,1,,1020.17,1,,199212051180011,19921205118001,1020.17,62,1,12,2
1994,2891,3,,19921202630000,1,,1125.93,1,,199212026300011,19921202630001,1125.93,43,1,10,2
1994,2891,3,,19921202630000,1,,1125.93,2,,199212026300021,19921202630002,1125.93,44,1,10,2
1994,2891,3,,19921202630000,1,,1125.93,3,,199212026300031,19921202630003,1478.75,20,1,30,1
1994,2891,3,,19921202630000,1,,1125.93,4,,199212026300041,19921202630004,1238.82,18,1,30,1
1994,2891,3,,19921202630000,1,,1125.93,5,,199212026300051,19921202630005,1365.65,16,1,30,1
1994,2892,3,,19921204711500,1,,1123.6,1,,199212047115012,19921204711501,1123.6,43,1,10,2
1994,2892,3,,19921204711500,1,,1123.6,2,,199212047115021,19921204711502,1123.6,40,1,10,2
1994,2892,3,,19921204711500,1,,1123.6,3,,199212047115032,19921204711503,1003.56,12,3,0,0
1994,2892,3,,19921204711500,1,,1123.6,4,,199212047115041,19921204711504,1024.67,9,3,0,0
1994,2893,3,,19940102620600,1,,1107.33,1,,199401026206011,19940102620601,1107.33,36,1,10,2
1994,2893,3,,19940102620600,1,,1107.33,2,,199401026206021,19940102620602,1107.33,36,1,10,2
1994,2893,3,,19940102620600,1,,1107.33,3,,199401026206031,19940102620603,1546.02,19,1,10,2
1994,2893,3,,19940102620600,1,,1107.33,4,,199401026206041,19940102620604,1003.56,13,3,0,0
1994,2893,3,,19940102620600,1,,1107.33,5,,199401026206051,19940102620605,1184.45,8,3,0,0
1994,2894,3,,19921201581400,1,,1107.33,1,,199212015814011,19921201581401,1107.33,41,1,10,2
1994,2894,3,,19921201581400,1,,1107.33,2,,199212015814021,19921201581402,1107.33,39,1,10,2
1994,2894,3,,19921201581400,1,,1107.33,3,,199212015814031,19921201581403,1245.62,20,1,10,2
1994,2894,3,,19921201581400,1,,1107.33,4,,199212015814041,19921201581404,1141.05,17,1,10,2
1994,2894,3,,19921201581400,1,,1107.33,5,,199212015814051,19921201581405,947.1,14,3,0,0
1994,2895,3,,19931204273400,1,,915.22,1,,199312042734012,19931204273401,915.22,35,1,10,2
1994,2896,3,,19931206938400,1,,979.83,1,,199312069384011,19931206938401,979.83,45,1,10,2
1994,2896,3,,19931206938400,1,,979.83,2,,199312069384042,19931206938404,1045.64,19,1,21,2
1994,2896,3,,19931206938400,1,,979.83,3,,199312069384051,19931206938405,973.19,17,1,30,1
1994,2896,3,,19931206938400,1,,979.83,4,,199312069384061,19931206938406,959.18,14,3,0,0
1994,2896,3,,19931206938400,1,,979.83,5,,199312069384031,19931206938403,1065.25,20,1,30,1
1994,2896,3,,19931206938400,1,,979.83,6,,199312069384071,19931206938407,1072.45,1,3,0,0
1994,2898,3,,19931200562900,1,,925.66,1,,199312005629012,19931200562901,925.66,33,1,10,2
1994,2898,3,,19931200562900,1,,925.66,2,,199312005629022,19931200562902,925.66,29,1,10,2
1994,2898,3,,19931200562900,1,,925.66,3,,199312005629031,19931200562903,758.3,12,3,0,0
1994,2898,3,,19931200562900,1,,925.66,4,,199312005629041,19931200562904,876.17,9,3,0,0
1994,2898,3,,19931200562900,1,,925.66,5,,199312005629051,19931200562905,758.3,7,3,0,0
1994,2899,3,,19931203232000,1,,925.66,1,,199312032320011,19931203232001,925.66,46,1,10,2
1994,2899,3,,19931203232000,1,,925.66,2,,199312032320021,19931203232002,925.66,43,1,21,2
1994,2899,3,,19931203232000,1,,925.66,3,,199312032320031,19931203232003,968.4,20,1,10,2
1994,2899,3,,19931203232000,1,,925.66,4,,199312032320041,19931203232004,758.3,13,3,0,0
1994,2899,3,,19931203232000,1,,925.66,5,,199312032320051,19931203232005,876.17,12,3,0,0
1994,2900,3,,19940102616700,1,,1111.48,1,,199401026167011,19940102616701,1111.48,30,1,10,2
1994,2900,3,,19940102616700,1,,1111.48,2,,199401026167021,19940102616702,1111.48,25,1,10,2
1994,2901,3,,19931201752500,1,,1053.53,1,,199312017525011,19931201752501,1053.53,41,1,10,2
1994,2901,3,,19931201752500,1,,1053.53,2,,199312017525021,19931201752502,1053.53,43,1,10,2
